REPLAY cifar_train50_basis_k16: source checkpoint configuration, transport=linear
device cuda | backbone small_unet | k=16
step   2800  L=0.1321  src=0.0960  tgt=0.0180  trans=0.0180  gain=-0.0000  |dz|=0.090  11.6 it/s
step   2850  L=0.3012  src=0.0436  tgt=0.1288  trans=0.1288  gain=+0.0000  |dz|=0.076  11.6 it/s
step   2900  L=0.1062  src=0.0404  tgt=0.0330  trans=0.0327  gain=+0.0003  |dz|=0.090  11.6 it/s
step   2950  L=0.4355  src=0.0633  tgt=0.1862  trans=0.1859  gain=+0.0003  |dz|=0.076  11.6 it/s
step   3000  L=0.1779  src=0.1095  tgt=0.0342  trans=0.0341  gain=+0.0001  |dz|=0.092  11.6 it/s
step   3050  L=0.5078  src=0.0495  tgt=0.2291  trans=0.2291  gain=+0.0000  |dz|=0.077  11.6 it/s
step   3100  L=0.1490  src=0.0973  tgt=0.0258  trans=0.0258  gain=+0.0000  |dz|=0.075  11.6 it/s
step   3150  L=0.1090  src=0.0453  tgt=0.0318  trans=0.0318  gain=-0.0000  |dz|=0.077  11.6 it/s
step   3200  L=0.1766  src=0.0814  tgt=0.0476  trans=0.0476  gain=+0.0000  |dz|=0.077  11.6 it/s
step   3250  L=0.1270  src=0.0658  tgt=0.0306  trans=0.0305  gain=+0.0001  |dz|=0.078  11.6 it/s
step   3300  L=0.4039  src=0.0531  tgt=0.1755  trans=0.1753  gain=+0.0003  |dz|=0.083  11.6 it/s
step   3350  L=0.2066  src=0.0341  tgt=0.0862  trans=0.0863  gain=-0.0001  |dz|=0.082  11.6 it/s
step   3400  L=0.0959  src=0.0466  tgt=0.0246  trans=0.0246  gain=+0.0000  |dz|=0.093  11.6 it/s
step   3450  L=0.0916  src=0.0394  tgt=0.0261  trans=0.0261  gain=+0.0001  |dz|=0.081  11.6 it/s
step   3500  L=0.1460  src=0.0723  tgt=0.0369  trans=0.0368  gain=+0.0001  |dz|=0.081  11.6 it/s
step   3550  L=0.4286  src=0.0713  tgt=0.1785  trans=0.1787  gain=-0.0002  |dz|=0.086  11.6 it/s
step   3600  L=0.1195  src=0.0388  tgt=0.0403  trans=0.0404  gain=-0.0000  |dz|=0.096  11.6 it/s
step   3650  L=0.1191  src=0.0601  tgt=0.0296  trans=0.0294  gain=+0.0001  |dz|=0.094  11.6 it/s
step   3700  L=0.3245  src=0.0655  tgt=0.1295  trans=0.1295  gain=+0.0000  |dz|=0.088  11.6 it/s
step   3750  L=0.1051  src=0.0578  tgt=0.0236  trans=0.0237  gain=-0.0001  |dz|=0.095  11.6 it/s
step   3800  L=0.3313  src=0.0770  tgt=0.1271  trans=0.1272  gain=-0.0001  |dz|=0.085  11.6 it/s
step   3850  L=0.1244  src=0.0360  tgt=0.0442  trans=0.0442  gain=-0.0001  |dz|=0.085  11.6 it/s
step   3900  L=0.1622  src=0.0666  tgt=0.0478  trans=0.0478  gain=+0.0000  |dz|=0.083  11.6 it/s
step   3950  L=0.3254  src=0.0535  tgt=0.1359  trans=0.1359  gain=-0.0000  |dz|=0.086  11.6 it/s
step   4000  L=0.1201  src=0.0572  tgt=0.0314  trans=0.0314  gain=+0.0000  |dz|=0.085  11.6 it/s
  [diagnostics @ 4000] loss_correct=0.0671  loss_zero=0.1110  loss_shuffled=0.0674  loss_random=0.1130  loss_target_only=0.0671  loss_mean_z=0.0689  r_basis=0.2700  |dz_transport|=0.0820  z_s_vs_enc_rel=0.1313  z_spread_rel=0.1182  gain_vs_zero=0.0439  gain_vs_shuffled=0.0003  gain_vs_target_only=0.0001  gain_vs_mean_z=0.0019  delta_task=0.0019  z_center_norm=0.3526  task_specific_frac=0.0428
    ⚠ gain_vs_zero=0.0439 looks healthy but only 4.3% of it is task-specific: one shared mean coordinate does just as well, so the basis is a constant offset, not adaptation
step   4050  L=0.1487  src=0.0509  tgt=0.0488  trans=0.0489  gain=-0.0001  |dz|=0.095  11.5 it/s
step   4100  L=0.1317  src=0.0616  tgt=0.0351  trans=0.0351  gain=-0.0000  |dz|=0.096  11.5 it/s
step   4150  L=0.0946  src=0.0514  tgt=0.0216  trans=0.0215  gain=+0.0000  |dz|=0.096  11.5 it/s
step   4200  L=0.3874  src=0.0526  tgt=0.1675  trans=0.1673  gain=+0.0001  |dz|=0.091  11.5 it/s
step   4250  L=0.0933  src=0.0373  tgt=0.0280  trans=0.0279  gain=+0.0001  |dz|=0.094  11.5 it/s
step   4300  L=0.3439  src=0.0520  tgt=0.1459  trans=0.1459  gain=+0.0000  |dz|=0.088  11.5 it/s
step   4350  L=0.1116  src=0.0511  tgt=0.0303  trans=0.0302  gain=+0.0001  |dz|=0.091  11.5 it/s
step   4400  L=0.1365  src=0.0678  tgt=0.0343  trans=0.0343  gain=+0.0000  |dz|=0.093  11.5 it/s
step   4450  L=0.0898  src=0.0537  tgt=0.0181  trans=0.0181  gain=-0.0000  |dz|=0.087  11.5 it/s
step   4500  L=0.1403  src=0.0901  tgt=0.0251  trans=0.0251  gain=+0.0001  |dz|=0.094  11.5 it/s
step   4550  L=0.1743  src=0.0776  tgt=0.0483  trans=0.0483  gain=+0.0001  |dz|=0.093  11.6 it/s
step   4600  L=0.1391  src=0.0604  tgt=0.0393  trans=0.0394  gain=-0.0001  |dz|=0.086  11.6 it/s
step   4650  L=0.2523  src=0.0619  tgt=0.0953  trans=0.0951  gain=+0.0002  |dz|=0.096  11.6 it/s
step   4700  L=0.1381  src=0.0688  tgt=0.0346  trans=0.0346  gain=-0.0000  |dz|=0.087  11.6 it/s
step   4750  L=0.1856  src=0.0434  tgt=0.0711  trans=0.0711  gain=-0.0000  |dz|=0.088  11.6 it/s
step   4800  L=0.3799  src=0.0393  tgt=0.1703  trans=0.1703  gain=+0.0001  |dz|=0.098  11.6 it/s
step   4850  L=0.1099  src=0.0438  tgt=0.0331  trans=0.0330  gain=+0.0000  |dz|=0.091  11.6 it/s
step   4900  L=0.5060  src=0.0800  tgt=0.2130  trans=0.2130  gain=-0.0000  |dz|=0.097  11.6 it/s
step   4950  L=0.1297  src=0.0813  tgt=0.0242  trans=0.0241  gain=+0.0001  |dz|=0.093  11.6 it/s
step   5000  L=0.3454  src=0.0450  tgt=0.1502  trans=0.1502  gain=+0.0000  |dz|=0.105  11.6 it/s
step   5050  L=0.0983  src=0.0603  tgt=0.0191  trans=0.0189  gain=+0.0001  |dz|=0.093  11.6 it/s
step   5100  L=0.0896  src=0.0486  tgt=0.0205  trans=0.0205  gain=+0.0000  |dz|=0.096  11.6 it/s
step   5150  L=0.5019  src=0.0710  tgt=0.2155  trans=0.2154  gain=+0.0001  |dz|=0.108  11.6 it/s
step   5200  L=0.1294  src=0.0734  tgt=0.0279  trans=0.0281  gain=-0.0002  |dz|=0.094  11.6 it/s
step   5250  L=0.4203  src=0.0536  tgt=0.1834  trans=0.1833  gain=+0.0001  |dz|=0.109  11.6 it/s
step   5300  L=0.5473  src=0.0665  tgt=0.2406  trans=0.2402  gain=+0.0004  |dz|=0.109  11.6 it/s
step   5350  L=0.2000  src=0.1054  tgt=0.0473  trans=0.0473  gain=+0.0000  |dz|=0.091  11.6 it/s
step   5400  L=0.1398  src=0.0793  tgt=0.0302  trans=0.0302  gain=-0.0000  |dz|=0.090  11.6 it/s
step   5450  L=0.4243  src=0.0456  tgt=0.1894  trans=0.1893  gain=+0.0001  |dz|=0.114  11.6 it/s
step   5500  L=0.1256  src=0.0640  tgt=0.0309  trans=0.0308  gain=+0.0000  |dz|=0.092  11.6 it/s
step   5550  L=0.0907  src=0.0452  tgt=0.0228  trans=0.0228  gain=-0.0000  |dz|=0.091  11.6 it/s
step   5600  L=0.1332  src=0.0490  tgt=0.0421  trans=0.0421  gain=-0.0000  |dz|=0.091  11.6 it/s
step   5650  L=0.1736  src=0.0842  tgt=0.0447  trans=0.0447  gain=+0.0000  |dz|=0.092  11.6 it/s
step   5700  L=0.1310  src=0.0655  tgt=0.0329  trans=0.0326  gain=+0.0003  |dz|=0.093  11.6 it/s
step   5750  L=0.1292  src=0.0535  tgt=0.0379  trans=0.0378  gain=+0.0001  |dz|=0.091  11.6 it/s
step   5800  L=0.4170  src=0.0714  tgt=0.1729  trans=0.1728  gain=+0.0001  |dz|=0.122  11.6 it/s
step   5850  L=0.0617  src=0.0325  tgt=0.0146  trans=0.0146  gain=+0.0000  |dz|=0.093  11.6 it/s
step   5900  L=0.1186  src=0.0746  tgt=0.0220  trans=0.0220  gain=-0.0000  |dz|=0.094  11.6 it/s
step   5950  L=0.2841  src=0.0513  tgt=0.1164  trans=0.1164  gain=+0.0001  |dz|=0.122  11.6 it/s
step   6000  L=0.0857  src=0.0410  tgt=0.0223  trans=0.0223  gain=-0.0000  |dz|=0.095  11.6 it/s
  [diagnostics @ 6000] loss_correct=0.0867  loss_zero=0.1068  loss_shuffled=0.0870  loss_random=0.1082  loss_target_only=0.0867  loss_mean_z=0.0873  r_basis=0.1726  |dz_transport|=0.0959  z_s_vs_enc_rel=0.2798  z_spread_rel=0.3150  gain_vs_zero=0.0201  gain_vs_shuffled=0.0003  gain_vs_target_only=0.0000  gain_vs_mean_z=0.0006  delta_task=0.0006  z_center_norm=0.2308  task_specific_frac=0.0276
    ⚠ gain_vs_zero=0.0201 looks healthy but only 2.8% of it is task-specific: one shared mean coordinate does just as well, so the basis is a constant offset, not adaptation
step   6050  L=0.3516  src=0.0865  tgt=0.1326  trans=0.1326  gain=-0.0000  |dz|=0.121  11.5 it/s
step   6100  L=0.4066  src=0.0699  tgt=0.1683  trans=0.1683  gain=+0.0000  |dz|=0.123  11.5 it/s
step   6150  L=0.0923  src=0.0401  tgt=0.0261  trans=0.0261  gain=+0.0000  |dz|=0.094  11.5 it/s
step   6200  L=0.0728  src=0.0302  tgt=0.0212  trans=0.0213  gain=-0.0001  |dz|=0.093  11.5 it/s
step   6250  L=0.3990  src=0.0648  tgt=0.1674  trans=0.1669  gain=+0.0005  |dz|=0.124  11.5 it/s
step   6300  L=0.1073  src=0.0617  tgt=0.0229  trans=0.0228  gain=+0.0000  |dz|=0.095  11.5 it/s
step   6350  L=0.6208  src=0.0567  tgt=0.2821  trans=0.2820  gain=+0.0001  |dz|=0.127  11.5 it/s
step   6400  L=0.1329  src=0.0647  tgt=0.0341  trans=0.0341  gain=-0.0000  |dz|=0.091  11.5 it/s
step   6450  L=0.2030  src=0.0745  tgt=0.0643  trans=0.0642  gain=+0.0001  |dz|=0.091  11.5 it/s
step   6500  L=0.3007  src=0.0356  tgt=0.1326  trans=0.1325  gain=+0.0000  |dz|=0.127  11.5 it/s
step   6550  L=0.0770  src=0.0298  tgt=0.0236  trans=0.0236  gain=-0.0000  |dz|=0.089  11.6 it/s
step   6600  L=0.2589  src=0.0601  tgt=0.0994  trans=0.0993  gain=+0.0001  |dz|=0.128  11.6 it/s
step   6650  L=0.1225  src=0.0545  tgt=0.0340  trans=0.0340  gain=+0.0001  |dz|=0.098  11.6 it/s
step   6700  L=0.1008  src=0.0557  tgt=0.0226  trans=0.0225  gain=+0.0000  |dz|=0.092  11.6 it/s
step   6750  L=0.0790  src=0.0325  tgt=0.0233  trans=0.0233  gain=-0.0000  |dz|=0.098  11.6 it/s
step   6800  L=0.1362  src=0.0603  tgt=0.0378  trans=0.0381  gain=-0.0003  |dz|=0.097  11.6 it/s
step   6850  L=0.1575  src=0.0633  tgt=0.0471  trans=0.0471  gain=-0.0000  |dz|=0.090  11.6 it/s
step   6900  L=0.1038  src=0.0517  tgt=0.0261  trans=0.0260  gain=+0.0001  |dz|=0.091  11.6 it/s
step   6950  L=0.1351  src=0.0717  tgt=0.0317  trans=0.0317  gain=+0.0000  |dz|=0.101  11.6 it/s
step   7000  L=0.1539  src=0.0896  tgt=0.0322  trans=0.0321  gain=+0.0000  |dz|=0.100  11.6 it/s
step   7050  L=0.1158  src=0.0559  tgt=0.0300  trans=0.0300  gain=+0.0000  |dz|=0.092  11.6 it/s
step   7100  L=0.1319  src=0.0647  tgt=0.0336  trans=0.0336  gain=+0.0000  |dz|=0.094  11.6 it/s
step   7150  L=0.1217  src=0.0501  tgt=0.0358  trans=0.0358  gain=+0.0000  |dz|=0.100  11.6 it/s
step   7200  L=0.1106  src=0.0658  tgt=0.0224  trans=0.0224  gain=+0.0000  |dz|=0.099  11.6 it/s
step   7250  L=0.1108  src=0.0551  tgt=0.0278  trans=0.0278  gain=-0.0000  |dz|=0.095  11.6 it/s
step   7300  L=0.0759  src=0.0406  tgt=0.0176  trans=0.0176  gain=-0.0000  |dz|=0.095  11.6 it/s
step   7350  L=0.4796  src=0.0760  tgt=0.2018  trans=0.2018  gain=-0.0000  |dz|=0.151  11.6 it/s
step   7400  L=0.1238  src=0.0780  tgt=0.0227  trans=0.0230  gain=-0.0002  |dz|=0.095  11.6 it/s
step   7450  L=0.1166  src=0.0487  tgt=0.0340  trans=0.0339  gain=+0.0000  |dz|=0.099  11.6 it/s
step   7500  L=0.1402  src=0.0651  tgt=0.0375  trans=0.0375  gain=-0.0000  |dz|=0.099  11.6 it/s
step   7550  L=0.1289  src=0.0589  tgt=0.0350  trans=0.0350  gain=-0.0000  |dz|=0.097  11.6 it/s
step   7600  L=0.4093  src=0.0742  tgt=0.1676  trans=0.1676  gain=+0.0000  |dz|=0.164  11.6 it/s
step   7650  L=0.1105  src=0.0429  tgt=0.0338  trans=0.0338  gain=-0.0000  |dz|=0.099  11.6 it/s
step   7700  L=0.3050  src=0.0483  tgt=0.1284  trans=0.1283  gain=+0.0001  |dz|=0.158  11.6 it/s
step   7750  L=0.1340  src=0.0710  tgt=0.0315  trans=0.0315  gain=+0.0000  |dz|=0.100  11.6 it/s
step   7800  L=0.1451  src=0.0873  tgt=0.0290  trans=0.0289  gain=+0.0001  |dz|=0.092  11.6 it/s
step   7850  L=0.1002  src=0.0567  tgt=0.0217  trans=0.0217  gain=+0.0000  |dz|=0.101  11.6 it/s
step   7900  L=0.3413  src=0.0522  tgt=0.1445  trans=0.1446  gain=-0.0001  |dz|=0.159  11.6 it/s
step   7950  L=0.1216  src=0.0365  tgt=0.0426  trans=0.0426  gain=+0.0000  |dz|=0.093  11.6 it/s
step   8000  L=0.4143  src=0.0440  tgt=0.1851  trans=0.1852  gain=-0.0001  |dz|=0.161  11.6 it/s
  [diagnostics @ 8000] loss_correct=0.0965  loss_zero=0.1058  loss_shuffled=0.0970  loss_random=0.1066  loss_target_only=0.0965  loss_mean_z=0.0969  r_basis=0.1104  |dz_transport|=0.1196  z_s_vs_enc_rel=0.6053  z_spread_rel=0.5606  gain_vs_zero=0.0093  gain_vs_shuffled=0.0005  gain_vs_target_only=0.0000  gain_vs_mean_z=0.0004  delta_task=0.0004  z_center_norm=0.1570  task_specific_frac=0.0405
    ⚠ gain_vs_zero=0.0093 looks healthy but only 4.1% of it is task-specific: one shared mean coordinate does just as well, so the basis is a constant offset, not adaptation
step   8050  L=0.3513  src=0.0338  tgt=0.1588  trans=0.1587  gain=+0.0000  |dz|=0.159  11.5 it/s
step   8100  L=0.5185  src=0.0587  tgt=0.2299  trans=0.2299  gain=-0.0000  |dz|=0.157  11.5 it/s
step   8150  L=0.0915  src=0.0569  tgt=0.0173  trans=0.0173  gain=-0.0000  |dz|=0.091  11.5 it/s
step   8200  L=0.1937  src=0.0553  tgt=0.0692  trans=0.0691  gain=+0.0001  |dz|=0.093  11.5 it/s
step   8250  L=0.1173  src=0.0712  tgt=0.0231  trans=0.0230  gain=+0.0000  |dz|=0.095  11.5 it/s
step   8300  L=0.4705  src=0.0585  tgt=0.2060  trans=0.2060  gain=+0.0000  |dz|=0.156  11.6 it/s
step   8350  L=0.4118  src=0.0614  tgt=0.1752  trans=0.1752  gain=+0.0000  |dz|=0.154  11.6 it/s
step   8400  L=0.0900  src=0.0461  tgt=0.0220  trans=0.0220  gain=+0.0000  |dz|=0.103  11.6 it/s
step   8450  L=0.0880  src=0.0454  tgt=0.0213  trans=0.0213  gain=+0.0000  |dz|=0.096  11.6 it/s
step   8500  L=0.1661  src=0.0699  tgt=0.0481  trans=0.0481  gain=-0.0000  |dz|=0.098  11.6 it/s
step   8550  L=0.1410  src=0.0787  tgt=0.0311  trans=0.0311  gain=-0.0000  |dz|=0.096  11.6 it/s
step   8600  L=0.1024  src=0.0374  tgt=0.0325  trans=0.0325  gain=+0.0000  |dz|=0.104  11.6 it/s
step   8650  L=0.4484  src=0.0750  tgt=0.1868  trans=0.1867  gain=+0.0000  |dz|=0.157  11.6 it/s
step   8700  L=0.1207  src=0.0619  tgt=0.0294  trans=0.0294  gain=+0.0000  |dz|=0.104  11.6 it/s
step   8750  L=0.1037  src=0.0639  tgt=0.0198  trans=0.0199  gain=-0.0000  |dz|=0.100  11.6 it/s
step   8800  L=0.2522  src=0.0477  tgt=0.1022  trans=0.1022  gain=+0.0000  |dz|=0.143  11.6 it/s
step   8850  L=0.4406  src=0.0607  tgt=0.1899  trans=0.1899  gain=+0.0000  |dz|=0.143  11.6 it/s
step   8900  L=0.0893  src=0.0454  tgt=0.0220  trans=0.0219  gain=+0.0000  |dz|=0.089  11.6 it/s
step   8950  L=0.5117  src=0.0658  tgt=0.2230  trans=0.2229  gain=+0.0000  |dz|=0.148  11.6 it/s
step   9000  L=0.1128  src=0.0618  tgt=0.0255  trans=0.0254  gain=+0.0000  |dz|=0.090  11.6 it/s
step   9050  L=0.1093  src=0.0691  tgt=0.0201  trans=0.0201  gain=-0.0000  |dz|=0.093  11.6 it/s
step   9100  L=0.3943  src=0.0421  tgt=0.1761  trans=0.1761  gain=-0.0000  |dz|=0.144  11.6 it/s
step   9150  L=0.0788  src=0.0432  tgt=0.0178  trans=0.0178  gain=+0.0000  |dz|=0.092  11.6 it/s
step   9200  L=0.3510  src=0.0409  tgt=0.1544  trans=0.1556  gain=-0.0012  |dz|=0.165  11.6 it/s
step   9250  L=0.1391  src=0.0890  tgt=0.0250  trans=0.0250  gain=+0.0000  |dz|=0.091  11.6 it/s
step   9300  L=0.2860  src=0.0868  tgt=0.0996  trans=0.0996  gain=+0.0000  |dz|=0.183  11.6 it/s
step   9350  L=0.0791  src=0.0470  tgt=0.0161  trans=0.0160  gain=+0.0001  |dz|=0.090  11.6 it/s
step   9400  L=0.3067  src=0.0363  tgt=0.1352  trans=0.1352  gain=-0.0000  |dz|=0.173  11.6 it/s
step   9450  L=0.2303  src=0.0501  tgt=0.0901  trans=0.0901  gain=+0.0000  |dz|=0.162  11.6 it/s
step   9500  L=0.1516  src=0.0783  tgt=0.0367  trans=0.0366  gain=+0.0001  |dz|=0.093  11.6 it/s
step   9550  L=0.0940  src=0.0414  tgt=0.0263  trans=0.0263  gain=-0.0000  |dz|=0.090  11.6 it/s
step   9600  L=0.0925  src=0.0388  tgt=0.0268  trans=0.0268  gain=+0.0000  |dz|=0.094  11.6 it/s
step   9650  L=0.1296  src=0.0685  tgt=0.0306  trans=0.0305  gain=+0.0000  |dz|=0.101  11.6 it/s
step   9700  L=0.5594  src=0.0582  tgt=0.2507  trans=0.2506  gain=+0.0001  |dz|=0.164  11.6 it/s
step   9750  L=0.3886  src=0.0416  tgt=0.1735  trans=0.1734  gain=+0.0000  |dz|=0.159  11.6 it/s
step   9800  L=0.5131  src=0.0755  tgt=0.2190  trans=0.2187  gain=+0.0003  |dz|=0.156  11.6 it/s
step   9850  L=0.0939  src=0.0490  tgt=0.0225  trans=0.0225  gain=-0.0000  |dz|=0.101  11.6 it/s
step   9900  L=0.1434  src=0.0820  tgt=0.0307  trans=0.0307  gain=+0.0000  |dz|=0.091  11.6 it/s
step   9950  L=0.0707  src=0.0226  tgt=0.0241  trans=0.0240  gain=+0.0001  |dz|=0.089  11.6 it/s
step  10000  L=0.4827  src=0.0656  tgt=0.2086  trans=0.2086  gain=+0.0000  |dz|=0.145  11.6 it/s
  [diagnostics @ 10000] loss_correct=0.0862  loss_zero=0.0909  loss_shuffled=0.0867  loss_random=0.0914  loss_target_only=0.0862  loss_mean_z=0.0867  r_basis=0.0768  |dz_transport|=0.1219  z_s_vs_enc_rel=0.7521  z_spread_rel=0.7211  gain_vs_zero=0.0047  gain_vs_shuffled=0.0006  gain_vs_target_only=0.0000  gain_vs_mean_z=0.0005  delta_task=0.0005  z_center_norm=0.1098  task_specific_frac=0.1077
